[2026-04-03 17:59:37] IP=172.18.0.1 PUERTO=42198 | RX=CONEXION_ESTABLECIDA | TX=-
[2026-04-04 21:42:36] IP=172.18.0.13 PUERTO=48436 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 24.2000 VIBRACION_ALTA (24.20 > 8.0)

[2026-04-04 21:42:36] IP=172.18.0.13 PUERTO=48436 | RX=DATA c-sensor-001 vibration 24.20 | TX=OK DATA_RECEIVED

[2026-04-04 21:42:39] IP=172.18.0.9 PUERTO=56792 | RX=DATA temp-002 temperature 18.93 | TX=OK DATA_RECEIVED

[2026-04-04 21:42:39] IP=172.18.0.10 PUERTO=50922 | RX=DATA energy-001 energy 312.6 | TX=OK DATA_RECEIVED

[2026-04-04 21:42:39] IP=172.18.0.11 PUERTO=34072 | RX=DATA vib-001 vibration 1.84 | TX=OK DATA_RECEIVED

[2026-04-04 21:42:39] IP=172.18.0.12 PUERTO=51774 | RX=DATA temp-001 temperature 20.87 | TX=OK DATA_RECEIVED

[2026-04-04 21:42:39] IP=172.18.0.14 PUERTO=40514 | RX=DATA hum-001 humidity 95.92 | TX=OK DATA_RECEIVED

[2026-04-04 21:42:33] IP=172.18.0.13 PUERTO=48436 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 30.0000 VIBRACION_ALTA (30.00 > 8.0)

[2026-04-04 21:42:33] IP=172.18.0.13 PUERTO=48436 | RX=DATA c-sensor-001 vibration 30.00 | TX=OK DATA_RECEIVED

[2026-04-04 21:42:35] IP=172.18.0.9 PUERTO=56792 | RX=DATA temp-002 temperature 24.86 | TX=OK DATA_RECEIVED

[2026-04-04 21:42:35] IP=172.18.0.10 PUERTO=50922 | RX=DATA energy-001 energy 211.92 | TX=OK DATA_RECEIVED

[2026-04-04 21:42:35] IP=172.18.0.11 PUERTO=34072 | RX=DATA vib-001 vibration 0.31 | TX=OK DATA_RECEIVED

[2026-04-04 21:42:35] IP=172.18.0.12 PUERTO=51774 | RX=DATA temp-001 temperature 33.43 | TX=OK DATA_RECEIVED

[2026-04-04 21:42:35] IP=172.18.0.14 PUERTO=40514 | RX=DATA hum-001 humidity 97.58 | TX=OK DATA_RECEIVED

[2026-04-04 21:42:38] IP=172.18.0.13 PUERTO=48436 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 29.7000 VIBRACION_ALTA (29.70 > 8.0)

[2026-04-04 21:42:38] IP=172.18.0.13 PUERTO=48436 | RX=DATA c-sensor-001 vibration 29.70 | TX=OK DATA_RECEIVED

[2026-04-04 21:42:40] IP=172.18.0.9 PUERTO=56792 | RX=DATA temp-002 temperature 25.44 | TX=OK DATA_RECEIVED

[2026-04-04 21:42:40] IP=172.18.0.10 PUERTO=50922 | RX=DATA energy-001 energy 164.41 | TX=OK DATA_RECEIVED

[2026-04-04 21:42:40] IP=172.18.0.12 PUERTO=51774 | RX=DATA temp-001 temperature 22.58 | TX=OK DATA_RECEIVED

[2026-04-04 21:42:40] IP=172.18.0.11 PUERTO=34072 | RX=DATA vib-001 vibration 3.01 | TX=OK DATA_RECEIVED

[2026-04-04 21:42:40] IP=172.18.0.14 PUERTO=40514 | RX=DATA hum-001 humidity 32.0 | TX=OK DATA_RECEIVED

[2026-04-04 21:42:42] IP=172.18.0.13 PUERTO=48436 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 27.2000 VIBRACION_ALTA (27.20 > 8.0)

[2026-04-04 21:42:42] IP=172.18.0.13 PUERTO=48436 | RX=DATA c-sensor-001 vibration 27.20 | TX=OK DATA_RECEIVED

[2026-04-04 21:42:45] IP=172.18.0.10 PUERTO=50922 | RX=DATA energy-001 energy 313.96 | TX=OK DATA_RECEIVED

[2026-04-04 21:42:45] IP=172.18.0.9 PUERTO=56792 | RX=DATA temp-002 temperature 21.11 | TX=OK DATA_RECEIVED

[2026-04-04 21:42:45] IP=172.18.0.12 PUERTO=51774 | RX=DATA temp-001 temperature 33.76 | TX=OK DATA_RECEIVED

[2026-04-04 21:42:45] IP=172.18.0.11 PUERTO=34072 | RX=DATA vib-001 vibration 0.18 | TX=OK DATA_RECEIVED

[2026-04-04 21:42:45] IP=172.18.0.14 PUERTO=40514 | RX=DATA hum-001 humidity 73.43 | TX=OK DATA_RECEIVED

[2026-04-04 21:42:47] IP=172.18.0.13 PUERTO=48436 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 24.3000 VIBRACION_ALTA (24.30 > 8.0)

[2026-04-04 21:42:47] IP=172.18.0.13 PUERTO=48436 | RX=DATA c-sensor-001 vibration 24.30 | TX=OK DATA_RECEIVED

[2026-04-04 21:42:56] IP=172.18.0.10 PUERTO=50922 | RX=DATA energy-001 energy 142.47 | TX=OK DATA_RECEIVED

[2026-04-04 21:42:56] IP=172.18.0.12 PUERTO=51774 | RX=DATA temp-001 temperature 32.73 | TX=OK DATA_RECEIVED

[2026-04-04 21:42:56] IP=172.18.0.9 PUERTO=56792 | RX=DATA temp-002 temperature 30.97 | TX=OK DATA_RECEIVED

[2026-04-04 21:42:56] IP=172.18.0.11 PUERTO=34072 | RX=DATA vib-001 vibration 0.7 | TX=OK DATA_RECEIVED

[2026-04-04 21:42:56] IP=172.18.0.14 PUERTO=40514 | RX=DATA hum-001 humidity 66.13 | TX=OK DATA_RECEIVED

[2026-04-04 21:42:59] IP=172.18.0.13 PUERTO=48436 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 25.6000 VIBRACION_ALTA (25.60 > 8.0)

[2026-04-04 21:42:59] IP=172.18.0.13 PUERTO=48436 | RX=DATA c-sensor-001 vibration 25.60 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:01] IP=172.18.0.12 PUERTO=51774 | RX=DATA temp-001 temperature 24.64 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:01] IP=172.18.0.10 PUERTO=50922 | RX=DATA energy-001 energy 357.92 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:01] IP=172.18.0.9 PUERTO=56792 | RX=DATA temp-002 temperature 20.54 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:01] IP=172.18.0.11 PUERTO=34072 | RX=DATA vib-001 vibration 0.8 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:01] IP=172.18.0.14 PUERTO=40514 | RX=DATA hum-001 humidity 38.43 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:04] IP=172.18.0.13 PUERTO=48436 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 33.1000 VIBRACION_ALTA (33.10 > 8.0)

[2026-04-04 21:43:04] IP=172.18.0.13 PUERTO=48436 | RX=DATA c-sensor-001 vibration 33.10 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:06] IP=172.18.0.10 PUERTO=50922 | RX=DATA energy-001 energy 339.39 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:06] IP=172.18.0.12 PUERTO=51774 | RX=DATA temp-001 temperature 20.36 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:06] IP=172.18.0.11 PUERTO=34072 | RX=DATA vib-001 vibration 0.66 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:06] IP=172.18.0.9 PUERTO=56792 | RX=DATA temp-002 temperature 30.53 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:06] IP=172.18.0.14 PUERTO=40514 | RX=DATA hum-001 humidity 72.11 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:08] IP=172.18.0.13 PUERTO=48436 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 29.1000 VIBRACION_ALTA (29.10 > 8.0)

[2026-04-04 21:43:08] IP=172.18.0.13 PUERTO=48436 | RX=DATA c-sensor-001 vibration 29.10 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:10] IP=172.18.0.11 PUERTO=34072 | RX=DATA vib-001 vibration 0.62 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:10] IP=172.18.0.10 PUERTO=50922 | RX=DATA energy-001 energy 289.04 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:10] IP=172.18.0.14 PUERTO=40514 | RX=DATA hum-001 humidity 74.38 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:10] IP=172.18.0.12 PUERTO=51774 | RX=anomalia detectada | TX=ALERT temp-001 temperature 46.9500 TEMPERATURA_ALTA (47.0 > 40.0)

[2026-04-04 21:43:10] IP=172.18.0.9 PUERTO=56792 | RX=DATA temp-002 temperature 18.14 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:10] IP=172.18.0.12 PUERTO=51774 | RX=DATA temp-001 temperature 46.95 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:13] IP=172.18.0.13 PUERTO=48436 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 21.8000 VIBRACION_ALTA (21.80 > 8.0)

[2026-04-04 21:43:13] IP=172.18.0.13 PUERTO=48436 | RX=DATA c-sensor-001 vibration 21.80 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:15] IP=172.18.0.10 PUERTO=50922 | RX=DATA energy-001 energy 328.77 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:15] IP=172.18.0.11 PUERTO=34072 | RX=DATA vib-001 vibration 0.2 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:15] IP=172.18.0.12 PUERTO=51774 | RX=DATA temp-001 temperature 22.2 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:15] IP=172.18.0.9 PUERTO=56792 | RX=DATA temp-002 temperature 27.63 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:15] IP=172.18.0.14 PUERTO=40514 | RX=DATA hum-001 humidity 48.6 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:18] IP=172.18.0.13 PUERTO=48436 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 29.9000 VIBRACION_ALTA (29.90 > 8.0)

[2026-04-04 21:43:18] IP=172.18.0.13 PUERTO=48436 | RX=DATA c-sensor-001 vibration 29.90 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:20] IP=172.18.0.12 PUERTO=51774 | RX=DATA temp-001 temperature 25.54 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:20] IP=172.18.0.11 PUERTO=34072 | RX=DATA vib-001 vibration 0.63 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:20] IP=172.18.0.9 PUERTO=56792 | RX=DATA temp-002 temperature 30.74 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:20] IP=172.18.0.14 PUERTO=40514 | RX=DATA hum-001 humidity 57.97 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:20] IP=172.18.0.10 PUERTO=50922 | RX=DATA energy-001 energy 260.43 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:23] IP=172.18.0.13 PUERTO=48436 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 22.6000 VIBRACION_ALTA (22.60 > 8.0)

[2026-04-04 21:43:23] IP=172.18.0.13 PUERTO=48436 | RX=DATA c-sensor-001 vibration 22.60 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:25] IP=172.18.0.9 PUERTO=56792 | RX=anomalia detectada | TX=ALERT temp-002 temperature 45.5400 TEMPERATURA_ALTA (45.5 > 40.0)

[2026-04-04 21:43:25] IP=172.18.0.9 PUERTO=56792 | RX=DATA temp-002 temperature 45.54 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:25] IP=172.18.0.14 PUERTO=40514 | RX=DATA hum-001 humidity 61.83 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:25] IP=172.18.0.12 PUERTO=51774 | RX=DATA temp-001 temperature 33.18 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:25] IP=172.18.0.10 PUERTO=50922 | RX=DATA energy-001 energy 327.89 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:25] IP=172.18.0.11 PUERTO=34072 | RX=DATA vib-001 vibration 0.45 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:28] IP=172.18.0.13 PUERTO=48436 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 34.7000 VIBRACION_ALTA (34.70 > 8.0)

[2026-04-04 21:43:28] IP=172.18.0.13 PUERTO=48436 | RX=DATA c-sensor-001 vibration 34.70 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:30] IP=172.18.0.11 PUERTO=34072 | RX=DATA vib-001 vibration 0.47 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:30] IP=172.18.0.9 PUERTO=56792 | RX=DATA temp-002 temperature 23.58 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:30] IP=172.18.0.12 PUERTO=51774 | RX=DATA temp-001 temperature 23.43 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:30] IP=172.18.0.14 PUERTO=40514 | RX=DATA hum-001 humidity 68.37 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:30] IP=172.18.0.10 PUERTO=50922 | RX=DATA energy-001 energy 369.48 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:33] IP=172.18.0.13 PUERTO=48436 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 24.5000 VIBRACION_ALTA (24.50 > 8.0)

[2026-04-04 21:43:33] IP=172.18.0.13 PUERTO=48436 | RX=DATA c-sensor-001 vibration 24.50 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:35] IP=172.18.0.14 PUERTO=40514 | RX=DATA hum-001 humidity 43.55 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:35] IP=172.18.0.11 PUERTO=34072 | RX=DATA vib-001 vibration 0.34 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:35] IP=172.18.0.9 PUERTO=56792 | RX=anomalia detectada | TX=ALERT temp-002 temperature 45.6300 TEMPERATURA_ALTA (45.6 > 40.0)

[2026-04-04 21:43:35] IP=172.18.0.9 PUERTO=56792 | RX=DATA temp-002 temperature 45.63 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:35] IP=172.18.0.12 PUERTO=51774 | RX=DATA temp-001 temperature 22.98 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:35] IP=172.18.0.10 PUERTO=50922 | RX=DATA energy-001 energy 280.24 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:35] IP=172.18.0.13 PUERTO=48436 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 28.1000 VIBRACION_ALTA (28.10 > 8.0)

[2026-04-04 21:43:35] IP=172.18.0.13 PUERTO=48436 | RX=DATA c-sensor-001 vibration 28.10 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:38] IP=172.18.0.11 PUERTO=34072 | RX=DATA vib-001 vibration 0.17 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:38] IP=172.18.0.12 PUERTO=51774 | RX=DATA temp-001 temperature 21.91 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:38] IP=172.18.0.9 PUERTO=56792 | RX=DATA temp-002 temperature 25.66 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:38] IP=172.18.0.14 PUERTO=40514 | RX=DATA hum-001 humidity 74.54 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:38] IP=172.18.0.10 PUERTO=50922 | RX=DATA energy-001 energy 266.27 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:40] IP=172.18.0.13 PUERTO=48436 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 33.7000 VIBRACION_ALTA (33.70 > 8.0)

[2026-04-04 21:43:40] IP=172.18.0.13 PUERTO=48436 | RX=DATA c-sensor-001 vibration 33.70 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:43] IP=172.18.0.11 PUERTO=34072 | RX=DATA vib-001 vibration 0.26 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:43] IP=172.18.0.9 PUERTO=56792 | RX=anomalia detectada | TX=ALERT temp-002 temperature 46.4300 TEMPERATURA_ALTA (46.4 > 40.0)

[2026-04-04 21:43:43] IP=172.18.0.9 PUERTO=56792 | RX=DATA temp-002 temperature 46.43 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:43] IP=172.18.0.12 PUERTO=51774 | RX=DATA temp-001 temperature 20.54 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:43] IP=172.18.0.14 PUERTO=40514 | RX=DATA hum-001 humidity 50.96 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:43] IP=172.18.0.10 PUERTO=50922 | RX=anomalia detectada | TX=ALERT energy-001 energy 553.1600 CONSUMO_ALTO (553.2 > 500.0)

[2026-04-04 21:43:43] IP=172.18.0.10 PUERTO=50922 | RX=DATA energy-001 energy 553.16 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:45] IP=172.18.0.13 PUERTO=48436 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 29.5000 VIBRACION_ALTA (29.50 > 8.0)

[2026-04-04 21:43:45] IP=172.18.0.13 PUERTO=48436 | RX=DATA c-sensor-001 vibration 29.50 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:48] IP=172.18.0.11 PUERTO=34072 | RX=DATA vib-001 vibration 0.75 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:48] IP=172.18.0.9 PUERTO=56792 | RX=DATA temp-002 temperature 20.69 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:48] IP=172.18.0.12 PUERTO=51774 | RX=DATA temp-001 temperature 19.13 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:48] IP=172.18.0.14 PUERTO=40514 | RX=DATA hum-001 humidity 74.92 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:48] IP=172.18.0.10 PUERTO=50922 | RX=DATA energy-001 energy 388.47 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:50] IP=172.18.0.13 PUERTO=48436 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 27.5000 VIBRACION_ALTA (27.50 > 8.0)

[2026-04-04 21:43:50] IP=172.18.0.13 PUERTO=48436 | RX=DATA c-sensor-001 vibration 27.50 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:53] IP=172.18.0.11 PUERTO=34072 | RX=DATA vib-001 vibration 2.74 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:53] IP=172.18.0.9 PUERTO=56792 | RX=DATA temp-002 temperature 18.93 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:53] IP=172.18.0.12 PUERTO=51774 | RX=DATA temp-001 temperature 20.78 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:53] IP=172.18.0.10 PUERTO=50922 | RX=DATA energy-001 energy 141.27 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:53] IP=172.18.0.14 PUERTO=40514 | RX=DATA hum-001 humidity 60.64 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:55] IP=172.18.0.13 PUERTO=48436 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 31.3000 VIBRACION_ALTA (31.30 > 8.0)

[2026-04-04 21:43:55] IP=172.18.0.13 PUERTO=48436 | RX=DATA c-sensor-001 vibration 31.30 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:58] IP=172.18.0.11 PUERTO=34072 | RX=DATA vib-001 vibration 0.67 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:58] IP=172.18.0.9 PUERTO=56792 | RX=DATA temp-002 temperature 23.55 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:58] IP=172.18.0.12 PUERTO=51774 | RX=DATA temp-001 temperature 17.45 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:58] IP=172.18.0.14 PUERTO=40514 | RX=DATA hum-001 humidity 35.19 | TX=OK DATA_RECEIVED

[2026-04-04 21:43:58] IP=172.18.0.10 PUERTO=50922 | RX=DATA energy-001 energy 121.16 | TX=OK DATA_RECEIVED

[2026-04-04 21:44:00] IP=172.18.0.13 PUERTO=48436 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 24.4000 VIBRACION_ALTA (24.40 > 8.0)

[2026-04-04 21:44:00] IP=172.18.0.13 PUERTO=48436 | RX=DATA c-sensor-001 vibration 24.40 | TX=OK DATA_RECEIVED

[2026-04-04 21:44:03] IP=172.18.0.11 PUERTO=34072 | RX=DATA vib-001 vibration 0.32 | TX=OK DATA_RECEIVED

[2026-04-04 21:44:03] IP=172.18.0.9 PUERTO=56792 | RX=DATA temp-002 temperature 20.65 | TX=OK DATA_RECEIVED

[2026-04-04 21:44:03] IP=172.18.0.12 PUERTO=51774 | RX=DATA temp-001 temperature 32.96 | TX=OK DATA_RECEIVED

[2026-04-04 21:44:03] IP=172.18.0.14 PUERTO=40514 | RX=DATA hum-001 humidity 58.91 | TX=OK DATA_RECEIVED

[2026-04-04 21:44:03] IP=172.18.0.10 PUERTO=50922 | RX=DATA energy-001 energy 306.67 | TX=OK DATA_RECEIVED

[2026-04-04 21:44:02] IP=172.18.0.13 PUERTO=48436 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 21.4000 VIBRACION_ALTA (21.40 > 8.0)

[2026-04-04 21:44:02] IP=172.18.0.13 PUERTO=48436 | RX=DATA c-sensor-001 vibration 21.40 | TX=OK DATA_RECEIVED

[2026-04-04 21:44:05] IP=172.18.0.11 PUERTO=34072 | RX=DATA vib-001 vibration 0.75 | TX=OK DATA_RECEIVED

[2026-04-04 21:44:05] IP=172.18.0.9 PUERTO=56792 | RX=DATA temp-002 temperature 19.12 | TX=OK DATA_RECEIVED

[2026-04-04 21:44:05] IP=172.18.0.12 PUERTO=51774 | RX=DATA temp-001 temperature 22.16 | TX=OK DATA_RECEIVED

[2026-04-04 21:44:05] IP=172.18.0.10 PUERTO=50922 | RX=DATA energy-001 energy 365.35 | TX=OK DATA_RECEIVED

[2026-04-04 21:44:05] IP=172.18.0.14 PUERTO=40514 | RX=DATA hum-001 humidity 30.61 | TX=OK DATA_RECEIVED

[2026-04-04 21:44:07] IP=172.18.0.13 PUERTO=48436 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 24.0000 VIBRACION_ALTA (24.00 > 8.0)

[2026-04-04 21:44:07] IP=172.18.0.13 PUERTO=48436 | RX=DATA c-sensor-001 vibration 24.00 | TX=OK DATA_RECEIVED

[2026-04-04 21:44:10] IP=172.18.0.11 PUERTO=34072 | RX=DATA vib-001 vibration 0.62 | TX=OK DATA_RECEIVED

[2026-04-04 21:44:10] IP=172.18.0.9 PUERTO=56792 | RX=DATA temp-002 temperature 22.66 | TX=OK DATA_RECEIVED

[2026-04-04 21:44:10] IP=172.18.0.12 PUERTO=51774 | RX=DATA temp-001 temperature 20.57 | TX=OK DATA_RECEIVED

[2026-04-04 21:44:10] IP=172.18.0.10 PUERTO=50922 | RX=DATA energy-001 energy 355.74 | TX=OK DATA_RECEIVED

[2026-04-04 21:44:10] IP=172.18.0.14 PUERTO=40514 | RX=DATA hum-001 humidity 64.48 | TX=OK DATA_RECEIVED

[2026-04-04 21:44:12] IP=172.18.0.13 PUERTO=48436 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 20.8000 VIBRACION_ALTA (20.80 > 8.0)

[2026-04-04 21:44:12] IP=172.18.0.13 PUERTO=48436 | RX=DATA c-sensor-001 vibration 20.80 | TX=OK DATA_RECEIVED

[2026-04-04 21:44:15] IP=172.18.0.11 PUERTO=34072 | RX=DATA vib-001 vibration 3.09 | TX=OK DATA_RECEIVED

[2026-04-04 21:44:15] IP=172.18.0.9 PUERTO=56792 | RX=DATA temp-002 temperature 22.89 | TX=OK DATA_RECEIVED

[2026-04-04 21:44:15] IP=172.18.0.12 PUERTO=51774 | RX=anomalia detectada | TX=ALERT temp-001 temperature 49.5400 TEMPERATURA_ALTA (49.5 > 40.0)

[2026-04-04 21:44:15] IP=172.18.0.12 PUERTO=51774 | RX=DATA temp-001 temperature 49.54 | TX=OK DATA_RECEIVED

[2026-04-04 21:44:15] IP=172.18.0.10 PUERTO=50922 | RX=DATA energy-001 energy 281.32 | TX=OK DATA_RECEIVED

[2026-04-04 21:44:15] IP=172.18.0.14 PUERTO=40514 | RX=DATA hum-001 humidity 41.37 | TX=OK DATA_RECEIVED

[2026-04-04 21:44:17] IP=172.18.0.13 PUERTO=48436 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 50.5000 VIBRACION_ALTA (50.50 > 8.0)

[2026-04-04 21:44:17] IP=172.18.0.13 PUERTO=48436 | RX=DATA c-sensor-001 vibration 50.50 | TX=OK DATA_RECEIVED

[2026-04-04 21:44:20] IP=172.18.0.11 PUERTO=34072 | RX=DATA vib-001 vibration 0.73 | TX=OK DATA_RECEIVED

[2026-04-04 21:44:20] IP=172.18.0.9 PUERTO=56792 | RX=DATA temp-002 temperature 33.8 | TX=OK DATA_RECEIVED

[2026-04-04 21:44:20] IP=172.18.0.12 PUERTO=51774 | RX=DATA temp-001 temperature 21.55 | TX=OK DATA_RECEIVED

[2026-04-04 21:44:20] IP=172.18.0.10 PUERTO=50922 | RX=DATA energy-001 energy 161.14 | TX=OK DATA_RECEIVED

[2026-04-04 21:44:20] IP=172.18.0.14 PUERTO=40514 | RX=DATA hum-001 humidity 42.31 | TX=OK DATA_RECEIVED

[2026-04-04 21:44:22] IP=172.18.0.13 PUERTO=48436 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 26.4000 VIBRACION_ALTA (26.40 > 8.0)

[2026-04-04 21:44:22] IP=172.18.0.13 PUERTO=48436 | RX=DATA c-sensor-001 vibration 26.40 | TX=OK DATA_RECEIVED

[2026-04-04 21:44:25] IP=172.18.0.11 PUERTO=34072 | RX=DATA vib-001 vibration 0.54 | TX=OK DATA_RECEIVED

[2026-04-04 21:44:25] IP=172.18.0.9 PUERTO=56792 | RX=anomalia detectada | TX=ALERT temp-002 temperature 45.6900 TEMPERATURA_ALTA (45.7 > 40.0)

[2026-04-04 21:44:25] IP=172.18.0.9 PUERTO=56792 | RX=DATA temp-002 temperature 45.69 | TX=OK DATA_RECEIVED

[2026-04-04 21:44:25] IP=172.18.0.12 PUERTO=51774 | RX=DATA temp-001 temperature 23.97 | TX=OK DATA_RECEIVED

[2026-04-04 21:44:25] IP=172.18.0.10 PUERTO=50922 | RX=DATA energy-001 energy 247.92 | TX=OK DATA_RECEIVED

[2026-04-04 21:44:25] IP=172.18.0.14 PUERTO=40514 | RX=DATA hum-001 humidity 42.78 | TX=OK DATA_RECEIVED

[2026-04-04 21:44:27] IP=172.18.0.13 PUERTO=48436 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 32.3000 VIBRACION_ALTA (32.30 > 8.0)

[2026-04-04 21:44:27] IP=172.18.0.13 PUERTO=48436 | RX=DATA c-sensor-001 vibration 32.30 | TX=OK DATA_RECEIVED

[2026-04-04 21:44:30] IP=172.18.0.9 PUERTO=56792 | RX=DATA temp-002 temperature 23.89 | TX=OK DATA_RECEIVED

[2026-04-04 21:44:30] IP=172.18.0.11 PUERTO=34072 | RX=DATA vib-001 vibration 0.21 | TX=OK DATA_RECEIVED

[2026-04-04 21:44:30] IP=172.18.0.12 PUERTO=51774 | RX=DATA temp-001 temperature 32.31 | TX=OK DATA_RECEIVED

[2026-04-04 21:44:30] IP=172.18.0.10 PUERTO=50922 | RX=DATA energy-001 energy 159.36 | TX=OK DATA_RECEIVED

[2026-04-04 21:44:30] IP=172.18.0.14 PUERTO=40514 | RX=DATA hum-001 humidity 42.33 | TX=OK DATA_RECEIVED

[2026-04-04 21:44:31] IP=172.18.0.13 PUERTO=48436 | RX=anomalia detectada | TX=ALERT c-sensor-001 vibration 20.5000 VIBRACION_ALTA (20.50 > 8.0)
